product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
db5efde3ad0cc579b130d71c4b2db522,audio,40,232,1,6663,17,11,13
8be6fb1ab4cbbffbe7f353f78ce7f8ab,moveis_decoracao,53,624,1,15200,35,45,45
633a2a64a6478966e0b6805ea708de58,utilidades_domesticas,32,455,3,550,25,15,15
1a909e04ddbc64bda3fc905834678201,informatica_acessorios,48,475,1,213,15,7,11
37b99aa22bbac19b2a4afc4b2a958a53,ferramentas_jardim,46,762,3,17300,26,26,26
12a146749cb72ebfde01a89105df1897,esporte_lazer,49,2009,4,233,22,16,14
07f381c65e8e66460c07781b9b1b8834,moveis_escritorio,45,1156,2,17050,63,62,24
0fc6914383c2bea767a9562c9d8b43a1,informatica_acessorios,52,644,4,338,32,6,36
42bf9ee410b1247f0223626107834b87,esporte_lazer,46,1846,1,1350,20,30,20
151133751552ad5bdd6645dfdcb0e728,cama_mesa_banho,48,590,1,1475,38,11,30
6ca1597b8e5f2618c47b414b68094450,esporte_lazer,45,573,1,600,17,2,16
2236aad5e8fec12fe56de6b503b6f896,casa_construcao,60,784,2,1752,19,15,16
7614c62b86a81021243e438cfde78ccc,beleza_saude,53,1135,5,9900,30,39,38
9cc29fd22ea5b1a3e7f95ba41ae039c5,cama_mesa_banho,56,355,1,700,60,8,50
bf5fe03d1ac5be6407a279b3681992ed,beleza_saude,40,1247,1,700,22,22,22
835d8502d265ddeb4bdd39591d55fa2b,beleza_saude,50,3902,7,500,26,19,33
273e331241d86e8c9dd35408c755751c,esporte_lazer,60,1553,3,1350,105,15,15
05b0feccfab2debfdb5744e42bdb6f71,fashion_bolsas_e_acessorios,43,178,1,150,21,9,14
617186c3d97ea56c9c683a8a3974e8c1,perfumaria,59,1071,1,550,21,12,20
9b2db9ec16a8a51549f32462bf973523,brinquedos,56,809,1,3110,33,24,43
c9e0665ea8ce2a04e4db1b53be9fc0d2,,,,,1683,34,21,23
f18333439cbbfd0ae30acf09ae09c0f0,,,,,23300,56,48,40
a23331d31bc426296b09f6a373f6aab5,informatica_acessorios,40,781,3,50,16,12,11
e070a61270050c4b1b704300f331cca6,pet_shop,57,558,1,850,30,20,30
d63c1011f49d98b976c352955b1c4bea,beleza_saude,57,614,1,950,35,25,20
7a10781637204d8d10485c71a6108a2e,relogios_presentes,42,236,1,342,18,13,15
ea43b87d74397400228d42e26adb7f24,cama_mesa_banho,24,417,1,300,16,12,11
b697c503df6dc2612e7f601a189718d0,telefonia,26,267,2,100,17,5,14
f1d52f5898b4fa4f26ffd82aa0147044,automotivo,58,3255,1,100,17,10,15
1c4e2aab2f3631a70816d1765ced8ea8,utilidades_domesticas,56,402,2,9900,31,61,31
98a8c2fa16d7239c606640f5555768e4,ferramentas_jardim,39,500,1,8325,43,14,33
655110abedc57d73d3b2150d8ba2092a,cama_mesa_banho,60,314,2,1250,30,10,30
73bcea88583002fe12b7399af4ae60da,relogios_presentes,42,631,2,459,18,13,14
4857ff66e2ef62d17140f60421cebaba,bebes,42,353,1,19025,51,70,53
dca00aeaa69da64cdecdb72e1c205111,fashion_bolsas_e_acessorios,58,719,2,200,16,2,11
fd424396761d9e1609c5516b7d8ce17b,automotivo,53,578,1,4825,61,34,36
f449d5919390268a18a8c424e3a62dea,esporte_lazer,46,832,1,650,18,18,18
ed464125465d8ab04c3615963d27395c,casa_construcao,56,904,6,700,39,7,39
fe4dece0c663ba4f1f9f2d04d3b93a97,cool_stuff,58,442,1,200,16,12,11
44a34214a57dc373dcd80f54c919d006,esporte_lazer,21,207,2,350,67,15,15
dd72d83b749ec911396ef3337e00b633,artigos_de_natal,46,507,5,600,20,15,15
c5e31bcea566d7f28ebc011e9fee182f,cama_mesa_banho,50,704,2,800,16,10,16
3560cb23f7a6760dc967498e22caa460,cool_stuff,51,880,1,2100,41,32,15
f3bdb4d3d673cd7bb48636be1d431c0f,utilidades_domesticas,54,632,1,10325,56,23,31
f1fe595ee7ef768b41bd9b246d13432d,ferramentas_jardim,52,1292,7,1900,17,13,31
4ba501db540524d84cc382bb041ac508,beleza_saude,42,693,1,248,17,20,16
6b3e612bee768d758d981f0d7992e07e,perfumaria,50,2964,3,400,30,15,15
094af0a75d07c0dbdccaa23e88149673,esporte_lazer,27,106,1,6450,35,25,27
92dc38393e62d366ae080808b222ccae,utilidades_domesticas,57,1607,1,1050,30,20,20
474bb6b54fc608ca71059a6c4f7ecda3,eletronicos,43,538,1,150,30,10,20
41fbde40144efcd09db07250981d7b93,automotivo,51,840,1,5500,45,20,45
aa53f25a0966489889cbfa05ad848d4a,brinquedos,45,278,1,1223,20,15,19
c23bb9673ec1f70f31171d5a7dff1260,cama_mesa_banho,53,396,1,550,16,10,16
b6475dae3a2796ed87cabc7b8e8debcf,utilidades_domesticas,46,558,1,250,35,13,19
b4853c75f13157892b0b87a2c9bcd13e,brinquedos,18,177,1,1300,40,20,30
321fd48981c751663bc43487274e7609,bebes,34,280,2,100,31,6,31
4484613f25262431c6a51a6a2faaa2e2,automotivo,52,293,3,100,24,2,17
d30115c5c4af6437de4bbf9faa668de1,cama_mesa_banho,43,124,1,250,40,4,30
42f25a7251d847a86c1849731bf166ff,eletronicos,59,1413,2,450,16,16,11
bc055ae94989497c0d66bfa4263ccf61,informatica_acessorios,49,544,1,150,24,12,13
c0205b35b5e0f162b0dcc48572223b72,perfumaria,51,389,1,400,19,11,17
d04857e7b4b708ee8b8b9921163edba3,informatica_acessorios,33,1127,2,450,16,4,20
fcf28afb1353f2f12ea041dd74954226,telefonia,59,818,5,300,17,4,12
ca349c4d87c594b4995fcc4fa9c0b77b,beleza_saude,45,374,3,200,20,3,30
aa5d6a9bd4be367ae1a3a29c323c7c11,esporte_lazer,60,3767,1,120,30,15,15
6b119e825230e877b98f89b47081bc52,fashion_bolsas_e_acessorios,60,403,4,150,16,9,20
b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,49,829,1,850,20,25,20
04f982a576e5d149919df37e292fa79e,cama_mesa_banho,54,607,1,5800,58,50,49
e40fa115d27ea4a80bf2136d5f0cfcd7,eletrodomesticos,60,245,3,350,27,13,17
27b2556bcb57fc7c3dcc241bde88c5e3,informatica_acessorios,44,574,1,717,35,19,19
514261bb564657b9c123325f5af6bf4f,relogios_presentes,56,836,1,450,16,11,20
10f2ada0cff82206dc9afa52ebac690b,livros_interesse_geral,25,3655,1,500,16,22,15
1f58ebdc810e1d5c7cead7f763c27a94,cama_mesa_banho,51,421,1,550,30,5,25
5c5585c687a0293f10bb748c13cacc71,informatica_acessorios,51,194,1,214,18,14,13
df3ad3f81d16c72bccc160c5c81e40d3,telefonia,57,1311,2,50,18,6,11
16d096faa27582985f849f08370cf1ed,agro_industria_e_comercio,50,1153,1,4050,11,18,10
88821a8093b316b2679fd44c828a31c2,cama_mesa_banho,43,1091,3,500,36,8,38
6b770b5934dbdb29064efdf34bfa6cf5,esporte_lazer,53,492,1,750,35,20,20
fc1d8637c0268af3db482c14b7ef8e75,cama_mesa_banho,60,269,1,1700,34,7,32
8ad94542132b0e6ff0bc2fd20bf4353a,beleza_saude,51,625,1,2000,30,12,16
a2a61ecd4e916c3ff787c137d23957bb,utilidades_domesticas,58,782,1,3100,30,40,40
7b44e5ea770ef06810f5df89006cc8b2,eletronicos,57,989,4,4100,20,15,13
318026bb905cd235b62c2f2f4eace780,utilidades_domesticas,47,316,1,900,35,32,12
e1c0a39b7f806727ea5121c60035ed3c,informatica_acessorios,37,499,1,200,18,9,16
5dee2c14e1989141e15d341d4c62d72a,esporte_lazer,56,859,1,353,23,15,16
6768450f8156d15d2eea50dbf509794f,beleza_saude,37,634,2,200,17,8,12
20d6d5469584eb71125803455ccf914a,telefonia,57,828,2,350,17,4,12
a4c1d75f5db22319df894cf3f4609b81,pet_shop,53,1121,5,450,40,20,30
b00a5c58d3c4139cf67ccae61feb43f8,automotivo,53,1145,6,3500,53,43,11
5176d8670222d50ebbe4d4c5dfba2b49,eletronicos,44,86,1,125,18,8,12
037aab5faf8d9120659b7c8ea3cf4c12,beleza_saude,29,2706,1,15500,55,40,40
b09695c98d949d39cea25c5abb049fa8,informatica_acessorios,59,149,2,450,20,15,16
267916420e3477d543e8db15decad252,pet_shop,55,1077,1,1150,20,90,20
827c4a77226a3e7ef259d61eaa775df9,moveis_decoracao,54,439,2,1300,30,25,25
5411e9269501a870cabf632f05655131,papelaria,57,396,3,6550,38,30,28
639929987514325f624848cc39124f76,esporte_lazer,51,642,1,16450,41,36,36
777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,58,689,1,950,45,15,35
2c855454330b900b5238383ea6e815ca,moveis_decoracao,63,627,2,2500,38,7,28
72ef87b1953a2844ed089bd6dcf73913,moveis_escritorio,38,1337,5,650,23,15,15
ff26009ac6b838dc6cffa2d589cdbefb,moveis_decoracao,45,318,1,3500,40,20,40
1837cb3869c5eca2fd665cffd1ec1854,consoles_games,38,1276,2,400,20,30,20
ee414848defe3c945669ef6867298a62,malas_acessorios,44,218,1,200,16,5,16
9007d9a8a0d332c61d9dd611fa341f4b,papelaria,50,366,4,200,51,15,15
658fc236815a88341f858edcdb0ec78a,utilidades_domesticas,57,965,2,1500,32,15,32
81efaa22f3868f00c8ef1879cccc3c03,informatica_acessorios,44,586,1,550,16,14,17
01ff1ff8aa5dec93e9938b989393a4ca,perfumaria,51,315,1,350,18,13,18
f4685661dba7a38783007afb3e5fe8ac,bebes,51,737,2,400,29,18,17
9a63d4ef456702710823c21b8cca0332,automotivo,58,567,1,200,16,6,11
6002665d65ee348dcd357c7bb2f080bd,bebes,56,518,4,900,35,22,45
5926c58c462b5d1f932ef3f0a9e37d41,casa_construcao,29,869,7,8300,40,30,25
08ef610bbd6b290c3811f95c354779a6,construcao_ferramentas_construcao,60,339,1,13600,36,8,36
15b1f9b06d0e709552d7d8638387e09b,moveis_decoracao,24,498,2,400,16,25,15
9bb8ca338e5588c361e34eae02e8fad6,beleza_saude,37,314,1,431,19,17,15
bee2e070c39f3dd2f6883a17a5f0da45,informatica_acessorios,53,871,4,175,20,20,20
99dc7241bbddb1c9da9ee00ed8070f56,papelaria,57,199,1,400,25,15,11
49cd59957f1c81427ca0b2edf5696969,bebes,33,55,2,400,25,10,30
c045b19fdb30a3035c56d04c6fe2e622,cama_mesa_banho,48,641,3,2050,50,10,40
080fb1adebef0352c017a153f2075443,moveis_decoracao,55,264,1,10150,35,40,35
f73e87b204f0a4bcfa8edda38d11b334,automotivo,58,425,2,150,16,6,11
1b947042ada4bafeaeb8714e1584d5b1,moveis_decoracao,63,149,3,5950,64,8,64
a0d20b18f2a06b34206ba5933b4ec05b,moveis_decoracao,48,3571,1,2600,17,17,60
c5588523a52b41fd7e7340375e67b6cf,beleza_saude,50,1129,2,250,16,4,15
5315eb668c882a11354fcd9c4d27e254,utilidades_domesticas,54,479,6,450,30,15,15
d1847c3f994dc0bb4d1248520ecb81f3,informatica_acessorios,60,638,4,400,17,4,17
bb50f2e236e5eea0100680137654686c,beleza_saude,60,2644,6,400,34,4,22
8983a3b149303c013fceabef902e835a,informatica_acessorios,39,1193,3,450,16,3,15
5389dbdf62ed8bee6b52fab9c9891f2e,informatica_acessorios,54,1416,3,200,16,14,13
5d0a7cb413c5b59233c57177fe2f20b0,brinquedos,43,695,3,200,16,7,11
77fdeb8d4f7502f75b6779205f30a875,cama_mesa_banho,56,333,1,12250,62,27,47
462ca84097e3116f8dc7642fb057b4b2,informatica_acessorios,32,1078,2,200,39,2,30
926d11f0e2a1171fed968faf5caa8f92,ferramentas_jardim,29,799,1,1150,28,55,12
078faa63eb55a5055713e141f098624c,automotivo,57,597,2,1100,60,8,33
67ee002d7de2ab248bef398033830866,eletronicos,40,427,1,150,25,7,16
90b86c830114ddc888f6380a223ee285,cama_mesa_banho,48,117,1,300,40,4,30
f09b7fd613031e630e7b5cf9911c0318,papelaria,54,354,4,6350,38,30,28
bf5d132b4d30a18970b8ee7798725af1,moveis_cozinha_area_de_servico_jantar_e_jardim,55,831,7,10800,35,65,35
863c8ced004542495e1025bb14124580,papelaria,57,111,2,1450,25,55,37
ec246911ea63f94a11fc8d78c270153f,instrumentos_musicais,51,335,1,600,16,24,22
70c1bce00b24bfd21332f7f8ebe2217f,utilidades_domesticas,55,354,1,200,18,10,12
8bb0e27f7d87b511b5c4ed35e514e34a,cama_mesa_banho,58,486,2,2100,50,20,40
1fce7b244f4a45431713165a869f5f32,perfumaria,56,1420,2,575,16,22,16
e6d3e381889aa6e9d222ad50cb30ac43,relogios_presentes,36,617,2,480,18,11,14
304104a478e3a605db6072a22e4ee228,eletroportateis,54,2667,5,2600,36,13,36
bbc63e599e67ab71d08ed921ac58defa,bebidas,48,497,1,1700,21,12,18
d02e5b014cc50a42a3ede0b3dc1fc63e,utilidades_domesticas,44,203,1,1100,19,22,19
12595985a0207bedf6e09ef07e1f98a3,esporte_lazer,63,666,7,10100,80,30,60
bddc1407637849d18d139b4012e4406a,casa_construcao,38,883,1,2483,18,14,16
a069fc741ff92fd8af8270a66f35fcbd,moveis_sala,31,325,3,4025,51,14,52
88d07a97123a341509effc395bf418c8,fashion_bolsas_e_acessorios,30,275,5,500,30,20,20
50fd2b788dc166edd20512370dac54df,eletronicos,46,2285,1,150,30,10,20
cb04681b1a0dc519c3184cae771a2cdf,utilidades_domesticas,43,547,3,850,25,15,36
ba74c6b75d2ad7503175809688d5a03c,relogios_presentes,59,1088,2,292,17,8,12
a2e281fad531f293409da05efe8097fa,automotivo,59,743,1,350,16,16,18
9689b050651107828cab68a05c1996d5,moveis_decoracao,63,1703,1,750,60,11,11
c448475cc4766baebabe30ee6d5f3fb7,papelaria,50,105,2,450,20,30,20
5e34d2963378695699827b6e629392b4,esporte_lazer,48,989,6,700,24,15,23
685745fc12a6d4344a767bf01fb2d6d1,papelaria,48,483,1,267,20,7,13
909b87db6cb3a7ab26bd03cc59860136,informatica_acessorios,28,1111,1,169,16,10,12
258ee266f0b142b30248b7c57b56d579,beleza_saude,17,48,1,150,19,14,16
e4bd268c80d127fbf8757171e8d2b6b9,bebes,39,1590,1,700,50,30,40
64874a0d6c1ec460c2f59886c51b9711,perfumaria,46,647,2,532,21,12,17
f55cd6a68f96c3041176998ce1850ff3,,,,,200,20,5,20
776ef0ee36e20757c513e64903f1fa8a,beleza_saude,45,494,3,925,25,6,16
2b6a4adfd7ce44db781519964309b7f1,malas_acessorios,48,218,1,700,47,10,34
ef5c31aee1d5074121a478b14d3eb50e,papelaria,58,202,5,8600,60,20,29
e09b8cac0ce917d36559ef40c1d17a37,cama_mesa_banho,59,289,1,2900,35,9,34
940d38f0ef286bd93612fcdc91dd38ed,utilidades_domesticas,58,837,1,4300,30,30,30
0a9bdadab17a9b0f258f64d11a0adf7b,moveis_decoracao,37,1090,1,7480,53,48,26
52b3af7304d611855714d9b3d1724ea7,moveis_decoracao,72,401,1,1150,45,15,35
84d0e98e468edffdfe4f1f5b178d4ecc,esporte_lazer,47,740,1,1150,26,31,26
7935ddc510afb7d08989660b382b7f26,papelaria,59,246,3,7700,60,20,29
c43b6a788906608b6116ed8198dae762,beleza_saude,22,1451,1,400,16,25,15
0f3f3612d3a594da318f0f7b175a9c14,relogios_presentes,55,1057,1,350,28,10,18
b0e9f0cc1a936b07b4fc11b3a35ad519,beleza_saude,56,1616,3,650,27,13,17
3c6be4372f013b15ef6c2d0f89452998,papelaria,59,303,6,5350,38,30,28
612c7f49d1026f7beded75464b574f81,beleza_saude,55,3072,10,200,28,11,14
59fc88d07b8100b80600e42f3e5ac79d,utilidades_domesticas,37,462,1,1350,30,8,22
17222c974b8e98e7df1f7da91491178a,ferramentas_jardim,37,775,2,500,20,20,20
ba9943916136c9959e24f71bdae28faa,informatica_acessorios,46,669,3,200,35,2,25
4cb6e86e1328e77e20b5f90771683cbe,esporte_lazer,46,728,1,1100,22,27,22
7106c154629bd37158aaf49448c3c1e6,utilidades_domesticas,46,1442,1,600,16,27,12
809aeb9f696910839dd8fd2c533e65a4,esporte_lazer,40,82,1,400,25,25,25
4b24b35ca762a17e416dfcd4f647c28b,utilidades_domesticas,55,483,1,1400,25,35,25
308a7360ee2e0ecfb6aa7708428692af,eletronicos,56,568,1,150,16,7,11
d22f287512fb5bda6efc5c8e6216c6db,beleza_saude,27,408,1,1450,41,40,13
b751ddb6ca6ae7ecb5de059d5611b3c1,beleza_saude,57,2418,1,300,26,11,11
7358faf3ccce6ed3a2913667ffc1a395,cama_mesa_banho,32,1060,1,1900,26,26,23
5f92aaf8550e38b93a0e338fb805b3a4,bebes,56,606,3,650,33,16,22
399656db7a0d49d36300b81120bffeb1,cama_mesa_banho,59,416,1,3225,40,5,30
aa31ee71d625076e591e23416abc8508,automotivo,56,703,6,8850,56,11,32
beeafa4f5701078b09aa0f517fdfe05e,informatica_acessorios,46,456,1,695,28,14,20
b9023d686fca0dca3ac844814e92e92b,eletronicos,46,2305,1,200,26,7,16
a2d0bc51c6731d860c169cc9f18b2b7a,cool_stuff,55,399,2,1350,36,16,24
e85cdca8790ea0026ddf7316f469608a,moveis_sala,32,607,2,4600,30,16,30
6ab41d7f15e7af9d6c7cd912055acc1a,esporte_lazer,39,410,1,1037,25,24,20
d8f254be723da6488610b42935533b05,relogios_presentes,57,239,4,300,16,2,20
9e4d5a527ce5c7b4fd84f460c035c3c5,moveis_decoracao,49,171,3,700,16,5,20
2423252b2432f1803e4f29e0974c6cf7,brinquedos,60,919,5,1167,36,20,28
f087f4a84fd8713553be68ac8964a70e,cool_stuff,49,831,2,3890,52,22,21
12abc33641a0d8f9b6ce13e8753f5749,moveis_decoracao,56,354,1,250,20,20,20
10ea4a7c88d50bd3568146a5522d8d42,telefonia,37,922,2,100,18,6,11
852b19e59727d554cf958607536d86d9,relogios_presentes,36,1517,1,417,18,12,14
2136c70bbe723d338fab53da3c03e6dc,relogios_presentes,55,167,3,200,16,2,11
8712db6af2dd7ce2e4a97137859a86ec,perfumaria,59,278,1,390,20,14,13
499152ec860819480e1b2d5598d1e29f,automotivo,58,695,6,7075,56,11,32
ffc9caf33e2d1e9f44e3e06da19085f7,beleza_saude,22,279,1,2134,25,22,16
467c6bb41a33d10e03816f139e7baf85,esporte_lazer,53,1085,1,250,25,17,19
9bf55e9d85e0b309f79e92927449d211,beleza_saude,50,216,2,100,20,15,15
8aaeae26573fd33a2512d3fb0d8bea6f,pet_shop,59,779,1,3900,40,35,40
39a1a3b9314738724fce4b2907ae6686,cama_mesa_banho,60,198,1,1550,34,7,32
2b7aa376a6e728560bddb5558cc48e89,moveis_escritorio,59,1296,1,13388,54,47,28
9c5eb07abad39517f560d32066739b5d,bebes,55,1673,1,371,17,17,12
3ff53c0418c367eb333906f83eff8fbd,papelaria,60,343,5,350,30,20,20
8ef3e9415bd7cc041d96fe685ad6dfc2,esporte_lazer,31,238,2,2100,60,15,15
586328f570ac0b651d452f1227db4d1c,relogios_presentes,47,434,1,119,17,10,13
71c89e9d8fa274b017279aa322cd0e19,moveis_decoracao,52,1213,3,2750,70,5,15
259191163460b98721e75931dda0299f,informatica_acessorios,59,979,2,850,32,13,11
4b96786612ebe7463132fce2c4dca136,utilidades_domesticas,42,540,3,10750,31,61,31
65f8c5cb16844ab87be3f0af4eed5e51,eletrodomesticos,58,758,1,500,18,8,13
87e24fe285640cc6f3d7580f673ee507,eletronicos,56,184,3,5875,19,17,18
03feb64db1d0ea0aaad178536a2d0640,utilidades_domesticas,57,415,1,3100,30,40,30
bff2390f68a7b76b01ef61b684888261,cama_mesa_banho,55,555,1,600,16,10,16
44291e25afe160dfe5f844da1b0f8b15,perfumaria,54,964,1,50,16,5,11
ec5b5cce0b8464a1c618325f35c779dc,moveis_decoracao,60,2084,3,1300,69,11,11
5a885007d9eed9680c983b19126a4bee,malas_acessorios,59,683,3,700,43,16,27
dd9ba6bfb2f1aaefbb43ec910485ccb0,beleza_saude,51,968,1,500,16,15,15
3487b8d662448326a09da14416640170,moveis_decoracao,56,471,2,400,80,10,60
4bae57411011b77f088dddbbde9a1f86,cama_mesa_banho,49,301,3,840,37,23,35
c866cfc3cef7412031f09f918ed2cd90,esporte_lazer,52,233,1,1200,50,20,50
ed2067a9c1f79553088a3c67b99a9f97,alimentos,52,919,1,750,16,12,15
b4436da747c3a53ab07ac0e71de17dcd,esporte_lazer,42,696,1,24450,105,50,20
9e4a852f41aff52bafff133d9deb5eee,papelaria,55,382,5,5700,38,30,28
f7b39dca4a425dcfd4a8b0b0aac4b7c0,utilidades_domesticas,58,296,4,600,18,19,18
d9c2eaccfa617895e2720f212e592de1,esporte_lazer,46,3820,1,1400,22,27,22
b2855c4e42b8a50f359904c6763eeddc,moveis_escritorio,35,2245,1,7625,52,41,69
f2399cabe080029634d12cec4f60dbf0,moveis_escritorio,50,1117,6,2100,16,26,26
3ceb44c75e6981ff0987bb90c95694c0,moveis_decoracao,63,1214,5,450,50,3,25
668c66401c7341a09fbde2bcf15c1d55,sinalizacao_e_seguranca,60,331,2,11100,100,73,13
ae083e4a334a4210ae0ef7323f1584c5,beleza_saude,53,2789,1,250,19,7,12
5002827044a87d2de4309a5e7e6e7755,malas_acessorios,44,221,1,700,45,10,33
a096400f2b6fbe9c868f7dd5f1333e5a,esporte_lazer,54,814,1,185,18,12,18
0ec7b6a863e219792bc4d50d3a62a839,cama_mesa_banho,60,2596,4,7474,54,29,40
94475071013412139f862c0bd7e3bb37,papelaria,46,708,3,317,22,14,22
2cab0ee01c69f31fba46bafb8b1b6a77,beleza_saude,39,670,1,1250,21,16,31
9434f2004187b3e71abdb691ce47e552,eletroportateis,19,285,1,1800,30,15,15
e8884e9848d271e0a15364723850aece,papelaria,56,258,4,10950,60,20,29
5bd46344df36a730cedb3c85d2d1b573,informatica_acessorios,31,589,2,600,20,6,18
08a58dc963320d6073623382b9ceb920,informatica_acessorios,56,2590,5,400,17,7,13
0b814a3c8fa6dbb849df7c28c1bd6831,moveis_quarto,53,530,1,10700,93,63,11
e9d9bd328d6f02bda36796815133f39a,fashion_bolsas_e_acessorios,41,487,2,18100,30,70,49
1cbae91a0159b540e3d3a43193d3e970,relogios_presentes,56,555,1,150,20,5,15
65610bb38e3ee3e20a94885411c3feec,beleza_saude,58,325,1,175,16,13,14
4a5c3967bfd3629fe07ef4d0cc8c3818,construcao_ferramentas_construcao,55,338,1,2750,25,8,25
159e7e73295b609960c0797eb64b3d39,pet_shop,52,418,1,467,22,34,21
e2cac69b319c0f8a21dbf04b925121bf,livros_interesse_geral,39,690,1,300,26,4,36
b5b7b02332726bc71ed7ad7899bc3b58,cama_mesa_banho,58,119,1,3800,35,15,25
163e6400e6dadd0fe04775c5e9331fda,bebes,29,462,1,500,47,10,36
13d3b13128633fbe0d43079cdfc7582d,telefonia,58,1440,3,150,18,6,20
fa66c43e63966d8b1770f6df326e05fb,esporte_lazer,28,1290,2,260,18,11,14
7a6aebc4c1205818e64f9275475a73e9,moveis_decoracao,37,998,3,12850,36,56,56
c445e66ff5aed16191fd41e4d9fcf2aa,cama_mesa_banho,54,853,1,1175,29,7,28
f1b067568bb39768f754b0d1ab1abcf6,papelaria,54,241,4,3750,60,2,15
cadb69af336c16aba5c5223599821245,eletronicos,41,386,1,200,25,7,16
e30d5b80f5e85b8f9e7c627b5d594b38,perfumaria,55,347,3,1000,33,16,20
561bea95142a07c5a363216f47879cbe,brinquedos,44,2586,3,22750,32,82,52
380b4664ba5bb18cc9db78ee6bac3558,relogios_presentes,44,322,4,250,16,2,11
ba4a91633739ceceb2b73b627e2cfbc3,moveis_escritorio,57,1296,1,8750,52,51,17
b37d494fac3555124cd9562148fd3d05,esporte_lazer,57,941,8,5500,90,15,25
5d66715cc928aadd0074f61332698593,eletronicos,52,390,1,150,20,13,18
9957ffc65a8cdbdc39584b7fc0b42aae,cama_mesa_banho,55,597,1,1600,16,50,40
a4d2e285495aab9c4dfa00201bedcb87,telefonia,60,562,3,50,16,3,11
2a4d7470cdcf5e02f7ad83e56971bb80,pet_shop,60,770,3,12800,45,50,34
feb4ade62e32b8d74c6f69f635057964,moveis_sala,26,926,1,12325,54,64,18
115e606ac8059e4cfa1c6c3310fb365c,informatica_acessorios,57,1525,4,285,17,10,13
4d8f78374f31cd4b4932c1f2a42c4674,perfumaria,54,171,2,100,16,16,11
404c6e8590cbb06f8c5e911d8a90b1e5,esporte_lazer,43,231,2,2700,60,15,15
ba80c9f47a84d1e08465f72e22930c83,pet_shop,41,901,1,150,19,10,15
f7f59e6186e10983a061ac7bdb3494d6,utilidades_domesticas,59,459,1,3700,32,22,46
e8ac111f2d0b0e9a43d2980d387d0e7c,beleza_saude,40,2521,1,3100,19,16,19
1fa52682d6938b129312ef4cffac1711,informatica_acessorios,30,351,1,550,34,14,14
f2d3be8d725ab19aae58ceb837f57897,informatica_acessorios,38,423,1,820,23,16,15
19bdd86ca06c5bcaf94fe9e856bd6a3f,brinquedos,51,780,2,2450,55,21,30
9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41,789,1,950,20,35,20
e8c96af1d3fb65e0f0e8a0c8a707b0a1,bebes,32,1054,1,250,30,20,30
060cb19345d90064d1015407193c233d,automotivo,49,608,1,7150,65,10,65
b395922ca8e9ba82b2a81822968d0cf5,moveis_decoracao,56,297,2,800,100,5,20
4cc8bfa581f41841ce5e24aba773a44a,cama_mesa_banho,50,381,1,875,25,18,40
263849cef3655e2a54a6f55d4ccad401,relogios_presentes,56,451,3,200,16,2,11
06de2a2e4731091ff794ab6240951b7d,cama_mesa_banho,44,470,1,2560,16,2,11
1afdb4e17af189582b06591ae8a031a4,fashion_bolsas_e_acessorios,59,131,5,250,16,2,20
28a0aebd7bf7ec9b31443c4cfd3e0f0c,informatica_acessorios,58,238,2,350,16,8,11
39397cf4e7567e4360d1cdef4e29744c,moveis_decoracao,55,125,1,1000,40,7,34
b42f9966116a4518f832f1a13ec8456a,eletronicos,56,280,1,200,25,7,16
abad2a82d0a25653323cec918ba3e54c,beleza_saude,54,1207,4,2050,18,8,20
d97cfa719a6198d4a66453e0c6ed596c,fashion_bolsas_e_acessorios,57,66,1,250,16,2,20
ee649ca4e5cd395d0b2ad35f3f6b7d4b,cool_stuff,59,1657,4,942,29,26,13
a7bf90b233b7fe72d46a97b0cfb3eb33,esporte_lazer,29,456,2,1300,29,23,23
cbf5cf4e5d906cda4c6d91d5b7b15e8b,beleza_saude,47,174,2,100,20,15,15
bf4ff42133c7bced3bda24a521a5e12f,utilidades_domesticas,60,446,5,11550,45,28,45
f50038f8fae2efed02781cfcb79122d5,cama_mesa_banho,53,641,3,1150,16,10,16
8db97c571a61d830930cf029a34c33ef,papelaria,51,222,1,5550,30,45,30
b52385de7f52a8dc46d4195e2f77f965,,,,,400,20,20,20
6cdd53843498f92890544667809f1595,beleza_saude,51,625,1,900,25,12,38
5d345f462eb17adfd93612708672afb7,moveis_decoracao,58,1988,3,2750,65,8,45
b84520a57891e7a8ae2c68741dcc7146,relogios_presentes,56,660,3,250,16,2,20
89bab87bf3067b3e6614d53338c4d788,brinquedos,42,964,4,500,20,10,20
632c37951cab36a4e928428cbc4fa4f4,beleza_saude,54,769,1,6850,51,39,43
2ddf9184f8aad1f832fdf5ecd1e53a17,perfumaria,58,560,1,650,20,8,20
4a41bfa11528f2c8133c8fceb4494e84,perfumaria,43,3947,1,150,16,8,20
3938defa878985e56e22db94bbdea2ff,esporte_lazer,43,186,2,6250,30,25,25
cfce05163d94540468fd6c92c62fa5db,utilidades_domesticas,60,766,1,8161,50,34,36
642a40d4d73b4b2604968937de13634a,cama_mesa_banho,43,93,1,250,40,4,30
28a652ff04e43c1bc57937a9f8770f9b,papelaria,55,264,4,7700,28,55,37
